searge,name,side,desc
m_191429_,getNoiseValue,2,
m_191432_,lambda$noiseCodec$1,2,
m_191434_,lambda$noiseCodec$0,2,
m_191447_,lambda$noiseProviderCodec$0,2,
m_191449_,getRandomState,2,
m_191452_,getRandomState,2,
m_191459_,noiseProviderCodec,2,
m_191461_,lambda$static$1,2,
m_191480_,lambda$static$4,2,
m_191485_,lambda$static$5,2,
m_191487_,lambda$static$3,2,
m_191489_,lambda$static$2,2,
m_191491_,lambda$static$1,2,
m_191493_,lambda$static$0,2,
m_191561_,biome,2,
m_191567_,lambda$shouldPlace$1,2,
m_191568_,lambda$static$0,2,
m_191574_,lambda$static$1,2,
m_191576_,forPredicate,2,
m_191578_,lambda$static$0,2,
m_191604_,of,2,
m_191606_,of,2,
m_191608_,isEmpty,2,
m_191610_,lambda$static$0,2,
m_191612_,findOnGroundYPosition,2,
m_191628_,of,2,
m_191630_,of,2,
m_191632_,lambda$static$0,2,
m_191649_,lambda$static$4,2,
m_19164_,addListener,2,
m_191651_,lambda$static$3,2,
m_191653_,scanningFor,2,
m_191657_,scanningFor,2,
m_191667_,lambda$static$2,2,
m_191669_,lambda$static$1,2,
m_191671_,lambda$static$0,2,
m_191678_,lambda$static$1,2,
m_191680_,uniform,2,
m_191683_,of,2,
m_191685_,lambda$static$0,2,
m_191692_,triangle,2,
m_191700_,lambda$static$1,2,
m_191702_,onHeightmap,2,
m_191704_,lambda$static$0,2,
m_19170_,removeItemType,2,
m_191715_,spread,2,
m_191721_,lambda$static$0,2,
m_191731_,of,2,
m_191735_,lambda$static$3,2,
m_191737_,lambda$static$2,2,
m_19173_,addItem,2,
m_191743_,lambda$static$1,2,
m_191745_,lambda$static$0,2,
m_191756_,of,2,
m_191760_,lambda$static$3,2,
m_191762_,lambda$static$2,2,
m_191768_,lambda$static$1,2,
m_191770_,lambda$static$0,2,
m_191781_,getFeatures,2,
m_191787_,lambda$static$2,2,
m_191795_,lambda$static$1,2,
m_19181_,removeListener,2,
m_191821_,getCarvingMask,2,
m_191824_,getHeight,2,
m_191828_,getBlockState,2,
m_191831_,getLevel,2,
m_191832_,topFeature,2,
m_191833_,generator,2,
m_19183_,canAddItem,2,
m_19185_,moveItemsBetweenStacks,2,
m_191864_,lambda$register$0,2,
m_191866_,register,2,
m_191869_,codec,2,
m_191877_,vertical,2,
m_191879_,of,2,
m_191882_,lambda$static$2,2,
m_191884_,lambda$static$1,2,
m_191891_,horizontal,2,
m_191893_,lambda$static$0,2,
m_19189_,moveItemToEmptySlots,2,
m_191900_,onAverageOnceEvery,2,
m_191906_,lambda$static$0,2,
m_191910_,lambda$getPositions$0,2,
m_19191_,moveItemToOccupiedSlotsWithSameType,2,
m_191928_,lambda$static$3,2,
m_191930_,of,2,
m_191938_,lambda$static$2,2,
m_19193_,lambda$toString$1,2,
m_191941_,lambda$static$1,2,
m_191943_,lambda$static$0,2,
m_191950_,forMaxDepth,2,
m_191952_,lambda$static$1,2,
m_191958_,lambda$static$0,2,
m_19195_,removeAllItems,2,
m_191961_,inflatedBy,2,
m_19196_,lambda$removeAllItems$0,2,
m_192467_,updateHeightPositionToLowestGroundHeight,2,
m_192644_,createTag,2,
m_192648_,findCollisionPiece,2,
m_192651_,createBoundingBox,2,
m_192653_,lambda$createBoundingBox$0,2,
m_192660_,createTag,2,
m_19269_,getDamageAfterMagicAbsorb,2,
m_19272_,getDamageAfterAbsorb,2,
m_192748_,isEmpty,2,
m_192749_,save,2,
m_192751_,isInsidePiece,2,
m_192753_,load,2,
m_192756_,calculateBoundingBox,2,
m_192770_,fromLevel,2,
m_192780_,build,2,
m_192781_,offsetPiecesVertically,2,
m_192796_,clear,2,
m_192797_,isEmpty,2,
m_192798_,getBoundingBox,2,
m_192817_,parityConfigString,2,
m_192823_,parityConfigString,2,
m_192825_,parityNoiseOctaveConfigString,2,
m_192831_,parityNoiseOctaveConfigString,2,
m_192842_,parameters,2,
m_192846_,parityConfigString,2,
m_192864_,lambda$static$0,2,
m_192872_,firstOctave,2,
m_192890_,parityConfigString,2,
m_192892_,amplitudes,2,
m_192896_,lambda$new$0,2,
m_192917_,is,2,
m_19293_,getDeathMessage,2,
m_19295_,getCombatDuration,2,
m_192961_,isNodeValid,2,
m_192967_,getCachedBlockType,2,
m_19296_,recheckStatus,2,
m_19298_,getMostSignificantFall,2,
m_193002_,isSideSeries,2,
m_193003_,isCompatible,2,
m_193020_,requiresManualConversion,2,
m_193021_,isCompatible,2,
m_193029_,minecraftVersion,2,
m_193036_,setContents,2,
m_193049_,withLootTable,2,
m_193052_,withLootTable,2,
m_193075_,setPotion,2,
m_193103_,with,2,
m_193113_,getEntity,2,
m_193135_,collide,2,
m_193144_,emptyContainer,2,
m_193145_,emptyLevelList,2,
m_193171_,unpack,2,
m_193181_,setOnTickAdded,2,
m_193183_,removeIf,2,
m_193189_,peek,2,
m_193193_,scheduleUnchecked,2,
m_193195_,poll,2,
m_193196_,getAll,2,
m_193214_,canScheduleMoreTicks,2,
m_193216_,sortContainersToTick,2,
m_193218_,drainContainers,2,
m_193221_,collectTicks,2,
m_193225_,tick,2,
m_193229_,removeContainer,2,
m_193231_,addContainer,2,
m_193234_,clearArea,2,
m_193236_,forContainersInArea,2,
m_193239_,lambda$clearArea$3,2,
m_193242_,copyArea,2,
m_193245_,lambda$static$0,2,
m_193248_,lambda$new$2,2,
m_193256_,lambda$copyAreaFrom$7,2,
m_193261_,lambda$new$1,2,
m_193267_,drainFromCurrentContainer,2,
m_193272_,runCollectedTicks,2,
m_193274_,lambda$clearArea$4,2,
m_193278_,rescheduleLeftoverContainers,2,
m_193279_,updateContainerScheduling,2,
m_193284_,cleanupAfterTick,2,
m_193285_,scheduleForThisTick,2,
m_193287_,calculateTickSetIfNeeded,2,
m_193288_,accept,2,
m_193295_,schedule,2,
m_193302_,load,2,
m_193306_,scheduledTicks,2,
m_193328_,unpack,2,
m_193335_,probe,2,
m_193394_,lambda$static$1,2,
m_193397_,probe,2,
m_193405_,lambda$static$0,2,
m_193445_,getValue,2,
m_193446_,byValue,2,
m_193448_,$values,2,
m_193468_,getDefaultDeviceName,0,
m_193471_,getCurrentDeviceName,0,
m_193472_,openDeviceOrFallback,0,
m_193474_,hasDefaultDeviceChanged,0,
m_193475_,tryOpenDevice,0,
m_193477_,getAvailableSoundDevices,0,
m_193478_,isCurrentDeviceDisconnected,0,
m_193481_,getSelectedServer,0,
m_193493_,leaveServer,0,
m_193498_,resetScreen,0,
m_193499_,onRenew,0,
m_193585_,createUserApiService,0,
m_193588_,prepareForMultiplayer,0,
m_193589_,checkModStatus,0,
m_193770_,setServerRenderDistance,0,
m_193772_,getEffectiveRenderDistance,0,
m_19377_,getFoodExhaustion,2,
m_193792_,$values,0,
m_193805_,getClientId,0,
m_193806_,getXuid,0,
m_193812_,getColor,0,
m_193814_,findOrCreateChunkCache,0,
m_193822_,allocateLayer,0,
m_193823_,getLayer,0,
m_193825_,lambda$getLayer$0,0,
m_193832_,tick,0,
m_193836_,tickAutosaveIndicator,0,
m_193839_,onPlayerWokeUp,0,
m_19385_,getMsgId,2,
m_19390_,isCreativePlayer,2,
m_194059_,startOnlineMode,0,
m_194060_,stopOnlineMode,0,
m_194116_,replaceWithPacketData,0,
m_194141_,pollLightUpdates,0,
m_194152_,lambda$onChunkLoaded$9,0,
m_194156_,lambda$clearTintCaches$10,0,
m_194167_,lambda$new$3,0,
m_194171_,queueLightUpdate,0,
m_194174_,setServerSimulationDistance,0,
m_194176_,lambda$new$1,0,
m_194180_,lambda$new$0,0,
m_194186_,getServerSimulationDistance,0,
m_194187_,getMarkerParticleTarget,0,
m_194188_,lambda$fillReportDetails$12,0,
m_194198_,updateLevelChunk,0,
m_194212_,enableChunkLight,0,
m_194248_,applyLightData,0,
m_194252_,queueLightRemoval,0,
m_194354_,applyFrustum,0,
m_194370_,compileSections,0,
m_19443_,shouldApplyEffectTickThisTick,2,
m_194441_,offsetToFullyIncludeCameraCube,0,
m_194453_,isEntityUpsideDown,0,
m_194455_,lambda$generate$0,0,
m_194460_,lambda$generate$1,0,
m_194474_,lambda$tickInGameSound$4,0,
m_194479_,lambda$play$5,0,
m_194493_,lambda$play$6,0,
m_194496_,lambda$play$8,0,
m_194499_,lambda$play$7,0,
m_194502_,lambda$play$9,0,
m_194505_,lambda$shouldChangeDevice$3,0,
m_194509_,lambda$resume$10,0,
m_194511_,getAvailableSoundDevices,0,
m_194512_,shouldChangeDevice,0,
m_194521_,$values,0,
m_194525_,getAvailableSoundDevices,0,
m_194526_,reload,0,
m_194528_,verifyVertical,2,
m_194579_,register,2,
m_194605_,byNameCodec,2,
m_19461_,applyInstantenousEffect,2,
m_194634_,aroundAndAtBlockPos,2,
m_194639_,aroundAndAtBlockPos,2,
m_194642_,aroundAndAtBlockPos,2,
m_194650_,offsetCodec,2,
m_194716_,addMountainForestTrees,2,
m_194718_,addMeadowVegetation,2,
m_194720_,addDefaultCarversAndLakes,2,
m_194722_,addDefaultOres,2,
m_194725_,monsters,2,
m_19472_,addAttributeModifier,2,
m_194731_,addFrozenSprings,2,
m_194733_,dripstoneCavesSpawns,2,
m_194735_,addRareBerryBushes,2,
m_194737_,addCommonBerryBushes,2,
m_194739_,addGroveTrees,2,
m_19477_,getOrCreateDescriptionId,2,
m_194807_,overworld,2,
m_194808_,surfaceNoiseAbove,2,
m_194810_,makeStateRule,2,
m_194812_,nether,2,
m_194813_,end,2,
m_19481_,getDescriptionId,2,
m_194824_,baseEndBiome,2,
m_19482_,getDisplayName,2,
m_194831_,netherWastes,2,
m_194832_,soulSandValley,2,
m_194833_,basaltDeltas,2,
m_194834_,crimsonForest,2,
m_194835_,warpedForest,2,
m_19483_,getCategory,2,
m_194843_,calculateSkyColor,2,
m_19484_,getColor,2,
m_194869_,globalOverworldGeneration,2,
m_19486_,isBeneficial,2,
m_194871_,baseOcean,2,
m_194876_,oldGrowthTaiga,2,
m_194878_,savanna,2,
m_194881_,plains,2,
m_194885_,darkForest,2,
m_194886_,windsweptHills,2,
m_194888_,beach,2,
m_194891_,forest,2,
m_194895_,dripstoneCaves,2,
m_194896_,badlands,2,
m_194899_,coldOcean,2,
m_194902_,desert,2,
m_194905_,lukeWarmOcean,2,
m_194908_,frozenOcean,2,
m_194910_,swamp,2,
m_194911_,taiga,2,
m_194914_,river,2,
m_194917_,jaggedPeaks,2,
m_194918_,frozenPeaks,2,
m_194920_,snowySlopes,2,
m_194921_,grove,2,
m_194922_,lushCaves,2,
m_19497_,getTooltipFormatting,2,
m_195008_,simplePatchPredicate,2,
m_195145_,createOak,2,
m_195146_,createStraightBlobTree,2,
m_195153_,createBirch,2,
m_195154_,createSuperBirch,2,
m_195155_,createJungleTree,2,
m_195156_,createFancyOak,2,
m_195202_,grassPatch,2,
m_195233_,seagrassPlacement,2,
m_195343_,commonOrePlacement,2,
m_195346_,orePlacement,2,
m_195349_,rareOrePlacement,2,
m_195364_,countExtra,2,
m_19544_,getEffect,2,
m_195474_,worldSurfaceSquaredWithCount,2,
m_195476_,getMushroomPlacement,2,
m_195479_,treePlacement,2,
m_195481_,treePlacement,2,
m_195484_,treePlacementBase,2,
m_195486_,emptyStringToEmptyOptional,0,
m_195488_,forceUpgrade,2,
m_19548_,setDetailsFrom,2,
m_195514_,saveEverything,2,
m_195518_,isCurrentlySaving,2,
m_195521_,dumpNativeModules,2,
m_195576_,commitEvent,2,
m_195577_,trackSentPacket,2,
m_195579_,trackReceivedPacket,2,
m_19557_,getDuration,2,
m_19558_,update,2,
m_195640_,create,2,
m_195642_,create,2,
m_195645_,getType,2,
m_19564_,getAmplifier,2,
m_195656_,getReadBuffer,2,
m_195657_,getBlockEntitiesTagsConsumer,2,
m_195660_,lambda$getBlockEntitiesTagsConsumer$3,2,
m_195664_,calculateChunkSize,2,
m_195666_,write,2,
m_195668_,extractChunkData,2,
m_195674_,getBlockEntitiesTags,2,
m_195678_,getHeightmaps,2,
m_195679_,getWriteBuffer,2,
m_195691_,create,2,
m_195693_,write,2,
m_195695_,accept,2,
m_195711_,write,2,
m_195717_,getX,2,
m_195718_,getZ,2,
m_195719_,getChunkData,2,
m_19571_,isAmbient,2,
m_195720_,getLightData,2,
m_195722_,getLightData,2,
m_19572_,isVisible,2,
m_195740_,getSkyYMask,2,
m_195741_,prepareSectionData,2,
m_195749_,write,2,
m_195751_,getEmptySkyYMask,2,
m_195754_,getSkyUpdates,2,
m_195757_,getBlockYMask,2,
m_195758_,getEmptyBlockYMask,2,
m_195759_,getBlockUpdates,2,
m_19575_,showIcon,2,
m_19576_,getDescriptionId,2,
m_19579_,tickDownDuration,2,
m_195801_,write,2,
m_195834_,tryDetectVersion,2,
m_19584_,hasDigSpeed,2,
m_19586_,getDigSpeedAmplification,2,
m_19588_,hasWaterBreathing,2,
m_195966_,codec,2,
m_195975_,cast,2,
m_195993_,start,2,
m_195994_,handleMessage,2,
m_195996_,handleTeleport,2,
m_195998_,lambda$handleTeleport$0,2,
m_196000_,stop,2,
m_196001_,executeCommand,2,
m_196003_,parseTarget,2,
m_196005_,run,2,
m_196036_,start,2,
m_196037_,lambda$runSender$0,2,
m_196040_,stop,2,
m_196041_,runSender,2,
m_196042_,runAcceptor,2,
m_196043_,getPlayerPosition,2,
m_196065_,format,2,
m_196077_,register,2,
m_196079_,lambda$register$6,2,
m_196081_,stop,2,
m_196083_,lead,2,
m_196087_,lambda$register$5,2,
m_196089_,alreadyRunning,2,
m_196091_,follow,2,
m_196095_,lambda$register$4,2,
m_196097_,lambda$register$3,2,
m_196099_,lambda$register$2,2,
m_196101_,lambda$register$1,2,
m_196103_,lambda$register$0,2,
m_196152_,visit,2,
m_196159_,skip,2,
m_196189_,skip,2,
m_196209_,visit,2,
m_196213_,visitRootEntry,2,
m_196214_,visitEntry,2,
m_19623_,register,2,
m_196280_,visit,2,
m_196292_,size,2,
m_196295_,visit,2,
m_196338_,visitElement,2,
m_196339_,visitList,2,
m_196353_,visit,2,
m_196358_,scanChunk,2,
m_196376_,visit,2,
m_196406_,isHorizontalCollisionMinor,2,
m_196425_,visitEntry,2,
m_196455_,visit,2,
m_196458_,visit,2,
m_196493_,getFallSounds,2,
m_196511_,parse,2,
m_196525_,visitEnd,2,
m_196527_,visitContainerEnd,2,
m_196532_,visit,2,
m_196533_,accept,2,
m_196553_,visit,2,
m_196555_,chunkScanner,2,
m_196557_,onStructureStartsAvailable,2,
m_196570_,bytesInBuffer,2,
m_196572_,fill,2,
m_196583_,lambda$updateCarvingMasks$20,2,
m_196588_,lambda$getFixedHeightmap$22,2,
m_196590_,shiftUpgradeData,2,
m_196592_,padPaletteEntries,2,
m_196596_,lambda$makeBiomeContainer$23,2,
m_196603_,lambda$shiftUpgradeData$16,2,
m_196608_,lambda$shiftUpgradeData$18,2,
m_196611_,lambda$updateHeightmaps$21,2,
m_196638_,getPanicPos,2,
m_196641_,lookForWater,2,
m_196644_,lambda$lookForWater$6,2,
m_196647_,lambda$lookForWater$1,2,
m_196707_,lambda$stream$1,2,
m_196710_,setAdditionalMask,2,
m_196712_,lambda$new$0,2,
m_196716_,test,2,
m_196866_,run,2,
m_196879_,getAll,2,
m_196885_,lambda$getAll$5,2,
m_196956_,scanChunk,2,
m_196963_,lambda$static$2,2,
m_196965_,lambda$static$3,2,
m_196975_,getStorageFolder,2,
m_197024_,distanceToCube,2,
m_197031_,generateBorderTicks,2,
m_197034_,addAroundOldChunksCarvingMaskFilter,2,
m_197040_,generateBorderTick,2,
m_197061_,getDistance,2,
m_197065_,sideByGenerationAge,2,
m_19712_,setRadius,2,
m_19716_,addEffect,2,
m_19718_,setOwner,2,
m_197263_,storeFullResults,2,
m_197282_,onStructureLoad,2,
m_197298_,deduplicateEmptyMap,2,
m_19730_,setWaiting,2,
m_197311_,loadStructures,2,
m_197321_,$values,2,
m_197325_,generatePieces,2,
m_19732_,setRadiusOnUse,2,
m_197338_,lambda$checkForBiomeOnTop$1,2,
m_197341_,lambda$simple$0,2,
m_197345_,checkForBiomeOnTop,2,
m_197347_,createGenerator,2,
m_197349_,simple,2,
m_19734_,setDuration,2,
m_197380_,validBiomeOnTop,2,
m_19738_,setRadiusPerTick,2,
m_197394_,getDimensionPath,2,
m_197398_,wrapCreditsIO,0,
m_19740_,setWaitTime,2,
m_19743_,getRadius,2,
m_19745_,getParticle,2,
m_19747_,isWaiting,2,
m_19748_,getDuration,2,
m_19749_,getOwner,2,
m_197509_,parse,2,
m_197547_,$values,2,
m_197559_,$values,2,
m_197563_,skipString,2,
m_197573_,acceptAsRoot,2,
m_197580_,parseRoot,2,
m_197591_,createException,2,
m_197615_,getMissingFieldCount,2,
m_197682_,appendEntry,2,
m_197711_,enterContainerIfNeeded,2,
m_197713_,getResult,2,
m_197714_,depth,2,
m_197970_,unpack,2,
m_198029_,isHoveredOrFocused,0,
m_198172_,lookForWater,2,
m_198179_,lambda$count$9,2,
m_198214_,hasBedrockHole,2,
m_198220_,hasBedrockHoles,2,
m_198221_,applyBedrockMask,2,
m_198231_,debugPreliminarySurfaceLevel,2,
m_198249_,computePreliminarySurfaceLevel,2,
m_198256_,preliminarySurfaceLevel,2,
m_198272_,sequence,2,
m_198280_,blockCoordToSurfaceCell,2,
m_198282_,surfaceCellToBlockCoord,2,
m_198292_,getDensityColumn,2,
m_198297_,read1,2,
m_198300_,read7,2,
m_198308_,hasSturdyFace,2,
m_198311_,matchesBlocks,2,
m_198326_,lambda$static$2,2,
m_198328_,lambda$static$1,2,
m_198330_,lambda$static$0,2,
m_198370_,lambda$static$13,2,
m_198372_,lambda$static$12,2,
m_198376_,quartLocal,2,
m_198378_,lambda$overworldLike$0,2,
m_198380_,overworldLike,2,
m_19876_,getTeamColor,2,
m_19877_,unRide,2,
m_19879_,getId,2,
m_19880_,getTags,2,
m_19884_,turn,2,
m_198874_,saveChunkIfNeeded,2,
m_198894_,collideBoundingBox,2,
m_198900_,collideWithShapes,2,
m_198904_,coldEnoughToSnow,2,
m_198906_,warmEnoughToRain,2,
m_198908_,shouldMeltFrozenOceanIcebergSlightly,2,
m_198913_,hasSturdyFace,2,
m_198927_,addSparseJungleTrees,2,
m_198929_,addJungleMelons,2,
m_198931_,addSparseJungleMelons,2,
m_198933_,addJungleVines,2,
m_19903_,getCollisionHorizontalEscapeVector,2,
m_19907_,pick,2,
m_19915_,setRot,2,
m_19920_,moveRelative,2,
m_199416_,checkAndLock,2,
m_199417_,makeThreadingException,2,
m_199420_,stackTrace,2,
m_199422_,checkAndUnlock,2,
m_199423_,lambda$makeRule$2,2,
m_199428_,lambda$makeRule$1,2,
m_199430_,lambda$mergeRemainders$4,2,
m_199434_,lambda$mergeRemainders$5,2,
m_199437_,lambda$renameField$3,2,
m_19950_,closerThan,2,
m_19956_,positionRider,2,
m_199814_,copy,2,
m_199833_,copy,2,
m_19983_,spawnAtLocation,2,
m_199846_,copy,2,
m_199849_,lambda$repackTicks$3,2,
m_199855_,fixChunkData,2,
m_199857_,lambda$repackTicks$5,2,
m_199863_,lambda$repackTicks$6,2,
m_199866_,lambda$repackBiomes$1,2,
m_199869_,lambda$repackTicks$7,2,
m_199872_,lambda$repackTicks$4,2,
m_199879_,repackBiomes,2,
m_199881_,repackTicks,2,
m_199885_,lambda$makeRule$0,2,
m_199898_,lambda$registerGoals$3,2,
m_199931_,copy,2,
m_19998_,spawnAtLocation,2,
m_20011_,setBoundingBox,2,
m_20015_,getInputVector,2,
m_20031_,isAlliedTo,2,
m_20039_,isColliding,2,
m_200416_,addSaveDependency,2,
m_200422_,lambda$scheduleFullChunkPromotion$5,2,
m_200428_,lambda$codecRO$0,2,
m_20042_,applyPistonMovementRestriction,2,
m_200465_,createRegion,0,
m_20049_,addTag,2,
m_20067_,isSilent,2,
m_20068_,isNoGravity,2,
m_20069_,isInWater,2,
m_20070_,isInWaterOrRain,2,
m_20073_,updateInWaterStateAndDoFluidPushing,2,
m_20074_,updateInWaterStateAndDoWaterCurrentPushing,2,
m_20075_,getBlockStateOn,2,
m_20076_,spawnSprintParticle,2,
m_20077_,isInLava,2,
m_20078_,getEncodeId,2,
m_20084_,setUUID,2,
m_20086_,saveAsPassenger,2,
m_20088_,getEntityData,2,
m_20089_,getPose,2,
m_200903_,shouldRecomputePath,2,
m_20090_,reapplyPosition,2,
m_20091_,setPortalCooldown,2,
m_200920_,lambda$copyAreaFrom$5,2,
m_200928_,lambda$copyAreaFrom$6,2,
m_20092_,isOnPortalCooldown,2,
m_20093_,lavaHurt,2,
m_20094_,getRemainingFireTicks,2,
m_200957_,byIdOrThrow,2,
m_20095_,clearFire,2,
m_20096_,onGround,2,
m_20097_,getOnPos,2,
m_20098_,getBlockJumpFactor,2,
m_20099_,getBlockPosBelowThatAffectsMyMovement,2,
m_20101_,checkInsideBlocks,2,
m_20103_,setViewScale,2,
m_20115_,setSharedFlag,2,
m_20124_,setPose,2,
m_20131_,isFree,2,
m_20133_,limitPistonMovement,2,
m_20137_,removeTag,2,
m_20140_,removeAction,2,
m_20142_,isSprinting,2,
m_20143_,isVisuallyCrawling,2,
m_201446_,executeIfPossible,2,
m_20145_,isInvisible,2,
m_20146_,getAirSupply,2,
m_20147_,isInvulnerable,2,
m_20148_,getUUID,2,
m_20149_,getStringUUID,2,
m_20150_,getViewScale,2,
m_20151_,isCustomNameVisible,2,
m_20152_,showVehicleHealth,2,
m_20153_,ejectPassengers,2,
m_20154_,getLookAngle,2,
m_20155_,getRotationVector,2,
m_20156_,getForward,2,
m_20159_,isPassenger,2,
m_20160_,isVehicle,2,
m_20161_,isSteppingCarefully,2,
m_20162_,isSuppressingBounce,2,
m_20163_,isDiscrete,2,
m_20164_,isDescending,2,
m_20165_,getX,2,
m_201698_,tick,2,
m_20171_,calculateViewVector,2,
m_20177_,isInvisibleTo,2,
m_20182_,position,2,
m_20183_,blockPosition,2,
m_201849_,lambda$register$4,2,
m_20184_,getDeltaMovement,2,
m_20185_,getX,2,
m_20186_,getY,2,
m_20187_,getRandomY,2,
m_20188_,getEyeY,2,
m_20189_,getZ,2,
m_201907_,hasWork,2,
m_201908_,hasWork,2,
m_20190_,createHoverEvent,2,
m_201911_,hasTickets,2,
m_20191_,getBoundingBox,2,
m_20192_,getEyeHeight,2,
m_201932_,infoWithFallback,2,
m_201934_,warnWithFallback,2,
m_201951_,lambda$closeDoorsThatIHaveOpenedOrPassedThrough$6,2,
m_201956_,lambda$create$1,2,
m_201958_,lambda$create$0,2,
m_201971_,fall,2,
m_20197_,getPassengers,2,
m_201987_,lambda$static$2,2,
m_201990_,maybePickWindsweptSavannaBiome,2,
m_201995_,getTemperatureThresholds,2,
m_201996_,getHumidityThresholds,2,
m_201997_,getErosionThresholds,2,
m_201998_,getContinentalnessThresholds,2,
m_201999_,getPeaksAndValleysThresholds,2,
m_20199_,getSelfAndPassengers,2,
m_202000_,getWeirdnessThresholds,2,
m_202001_,pickShatteredBiome,2,
m_202006_,findBlockVertical,2,
m_202017_,canDripThrough,2,
m_20201_,getRootVehicle,2,
m_202028_,lambda$findStalactiteTipAboveCauldron$9,2,
m_20202_,getVehicle,2,
m_202032_,lambda$findFillableCauldronBelowStalactiteTip$8,2,
m_202036_,lambda$releaseOccupant$1,2,
m_20204_,getFluidJumpThreshold,2,
m_20205_,getBbWidth,2,
m_20206_,getBbHeight,2,
m_20208_,getRandomX,2,
m_20214_,calculateUpVector,2,
m_202164_,hasWork,2,
m_202165_,canPositionTick,2,
m_202167_,canPositionTick,2,
m_202171_,stoneDepthCheck,2,
m_202176_,stoneDepthCheck,2,
m_202181_,getSurfaceSecondary,2,
m_202189_,getSurfaceSecondary,2,
m_202223_,lambda$blendDensity$2,2,
m_20223_,save,2,
m_20225_,setSilent,2,
m_202260_,lambda$addAroundOldChunksCarvingMaskFilter$7,2,
m_202265_,lambda$makeOldChunkDistanceGetter$9,2,
m_20227_,getY,2,
m_202296_,lambda$static$2,2,
m_202298_,lambda$place$3,2,
m_20229_,isFree,2,
m_202304_,lambda$place$4,2,
m_202306_,lambda$static$1,2,
m_20234_,setId,2,
m_202354_,startAttack,0,
m_20236_,getEyeHeight,2,
m_20238_,distanceToSqr,2,
m_20240_,saveWithoutId,2,
m_20242_,setNoGravity,2,
m_202453_,lambda$tryShearBeehive$1,2,
m_20246_,getZ,2,
m_202471_,lambda$stopServer$8,2,
m_202475_,lambda$fillSystemReport$23,2,
m_202478_,lambda$stopServer$7,2,
m_202479_,lambda$createProfiler$34,2,
m_202487_,parseCompressed,2,
m_20248_,absSnapTo,2,
m_202490_,parseCompressed,2,
m_202493_,createDecompressorStream,2,
m_20252_,getViewVector,2,
m_202532_,createRoot,2,
m_202533_,lambda$addEntry$0,2,
m_202535_,isSelected,2,
m_202538_,addEntry,2,
m_202556_,lambda$static$2,2,
m_202561_,lambda$static$1,2,
m_202568_,lambda$static$0,2,
m_20256_,setDeltaMovement,2,
m_20258_,load,2,
m_20260_,setShiftKeyDown,2,
m_20262_,getRandomZ,2,
m_20270_,distanceTo,2,
m_202729_,shouldPanic,2,
m_20272_,collide,2,
m_20275_,distanceToSqr,2,
m_20280_,distanceToSqr,2,
m_20282_,setSwimming,2,
m_20285_,isInRain,2,
m_20289_,getUpVector,2,
m_20291_,getSharedFlag,2,
m_20299_,getEyePosition,2,
m_20301_,setAirSupply,2,
m_203049_,lambda$saveAllChunks$10,2,
m_203087_,lambda$saveAllChunks$9,2,
m_203091_,lambda$prepareAccessibleChunk$27,2,
m_203109_,lambda$saveAllChunks$11,2,
m_203115_,lambda$fix$0,2,
m_203117_,isFreezing,2,
m_203130_,isNeitherEmptyNorWater,2,
m_203141_,lambda$filterEntries$1,0,
m_203149_,calculateAverageHeight,0,
m_20314_,moveTowardsClosestSpace,2,
m_203156_,getHeight,0,
m_203160_,getHeight,0,
m_203166_,shouldRenderFace,0,
m_203179_,isFaceOccludedByNeighbor,0,
m_203185_,isNeighborSameFluid,0,
m_203188_,addWeightedHeight,0,
m_20318_,getPosition,2,
